generic_name	cns_drug	smiles
Sulfaphenazole	FALSE	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1
Sulfapyridine	FALSE	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Sulfasalazine	FALSE	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1
Sulfathiazole	FALSE	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
Sulfinpyrazone	FALSE	O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
Sulfisoxazole	FALSE	CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
Sulfoxone	FALSE	OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1
Sulindac	TRUE	CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O
Sulodexide	FALSE	
Sulpiride	FALSE	CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
Sumatriptan	TRUE	CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1
Sunitinib	FALSE	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C
Suprofen	FALSE	CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
Suramin	FALSE	CC1=C(NC(=O)C2=CC(NC(=O)NC3=CC=CC(=C3)C(=O)NC3=C(C)C=CC(=C3)C(=O)NC3=C4C(C=C(C=C4S(O)(=O)=O)S(O)(=O)=O)=C(C=C3)S(O)(=O)=O)=CC=C2)C=C(C=C1)C(=O)NC1=C2C(C=C(C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=C1)S(O)(=O)=O
Tacrine	FALSE	NC1=C2CCCCC2=NC2=CC=CC=C12
Tacrolimus	FALSE	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC
Tadalafil	FALSE	[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1
Tafluprost	FALSE	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1
Talbutal	FALSE	CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
Taliglucerase Alfa	FALSE	
Tamibarotene	FALSE	CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C=C1)C(O)=O)=C2
Tamoxifen	FALSE	CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
Tamsulosin	FALSE	CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O
Tapentadol	TRUE	CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
Tasosartan	FALSE	CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1
Tauroursodeoxycholic acid	FALSE	[H][C@@]12CCC(C(C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C
Tazarotene	FALSE	CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1
Tazobactam	FALSE	[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O
Teduglutide	FALSE	
Teicoplanin	FALSE	
Telaprevir	FALSE	[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
Telavancin	FALSE	Cl.CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=CC=C(C=C2Cl)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC=C(O)C(=C4)C4=C(C=C(O)C(CNCP(O)(O)=O)=C4O)[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O
Telbivudine	FALSE	CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O
Telithromycin	FALSE	CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CC=CN=C3)C(=O)O[C@@]12C)OC
Telmisartan	FALSE	CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
Temazepam	TRUE	CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1
Temozolomide	FALSE	CN1N=NC2=C(N=CN2C1=O)C(N)=O
Temsirolimus	FALSE	OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC
Tenecteplase	FALSE	
Teniposide	FALSE	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])COC(O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1
Tenofovir	FALSE	C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O
Tenoxicam	FALSE	CN1\C(=C(/O)NC2=CC=CC=N2)C(=O)C2=C(C=CS2)S1(=O)=O
Terazosin	FALSE	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1
Terbinafine	FALSE	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12
Terbutaline	FALSE	CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1
Terconazole	FALSE	CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
Terfenadine	FALSE	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Teriflunomide	FALSE	
Teriparatide	FALSE	
Terlipressin	FALSE	NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
Tesamorelin	FALSE	
Testolactone	FALSE	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]
Testosterone	FALSE	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Testosterone Propionate	FALSE	[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Tetrabenazine	TRUE	COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1
Tetracycline	FALSE	[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(O)C=CC=C1[C@@]3(C)O
Tetrahydrobiopterin	FALSE	CC(O)C(O)C1CNC2=C(N1)C(=O)N=C(N)N2
Tetrahydrofolic acid	FALSE	NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2)N1
Thalidomide	FALSE	O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12
Theobromine	FALSE	CN1C=NC2=C1C(=O)NC(=O)N2C
Theophylline	FALSE	CN1C2=C(NC=N2)C(=O)N(C)C1=O
Thiabendazole	FALSE	N1C2=CC=CC=C2N=C1C1=CSC=N1
Thiamine	FALSE	CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N
Thiamylal	FALSE	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
Thiethylperazine	FALSE	CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
Thioguanine	FALSE	NC1=NC(=S)C2=C(N1)N=CN2
Thiopental	FALSE	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
Thioproperazine	FALSE	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
Thioridazine	TRUE	CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
Thiotepa	FALSE	S=P(N1CC1)(N1CC1)N1CC1
Thiothixene	TRUE	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1
Thymalfasin	FALSE	
Thyroglobulin	FALSE	
Thyrotropin Alfa	FALSE	
Tiagabine	TRUE	CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1
Tiaprofenic acid	FALSE	CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1
Ticagrelor	FALSE	CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1
Ticarcillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O
Ticlopidine	FALSE	ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
Tigecycline	FALSE	[H][C@@]12CC3=C(C=C(NC(=O)CNC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C
Tiludronate	FALSE	OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O
Timolol	FALSE	CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1
Tinidazole	FALSE	CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O
Tinzaparin	FALSE	
Tioconazole	FALSE	ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
Tiotropium	FALSE	C[N+]1(C)[C@H]2CC(C[C@@H]1[C@@H]1O[C@H]21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
Tipranavir	FALSE	CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1
Tirofiban	FALSE	CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O
Tizanidine	TRUE	ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tobramycin	FALSE	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
Tocainide	FALSE	CC(N)C(=O)NC1=C(C)C=CC=C1C
Tocilizumab	FALSE	
Tofisopam	FALSE	CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1
Tolazamide	FALSE	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
Tolazoline	FALSE	C(C1=NCCN1)C1=CC=CC=C1
Tolbutamide	FALSE	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
Tolcapone	TRUE	CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O
Tolmetin	TRUE	CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1
Tolnaftate	FALSE	CN(C(=S)OC1=CC2=CC=CC=C2C=C1)C1=CC=CC(C)=C1
Tolterodine	TRUE	CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
Tolvaptan	FALSE	CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2
Topiramate	TRUE	[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2
Topotecan	FALSE	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O
Torasemide	FALSE	CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1
Toremifene	FALSE	CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
Tositumomab	FALSE	
Trabectedin	FALSE	[H][C@@]12CC3=C(C(O)=C(OC)C(C)=C3)[C@@]([H])(N1C)[C@@]1([H])N([C@H]2O)[C@@]2([H])COC(=O)[C@]3(CS[C@]1([H])C1=C(OC(C)=O)C(C)=C4OCOC4=C21)NCCC1=CC(O)=C(OC)C=C31
Tramadol	TRUE	COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C
Trametinib	FALSE	CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1
Trandolapril	FALSE	[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O
Tranexamic Acid	FALSE	NC[C@H]1CC[C@@H](CC1)C(O)=O
Tranylcypromine	TRUE	N[C@@H]1CC1C1=CC=CC=C1
Trastuzumab	FALSE	
Travoprost	FALSE	CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
Trazodone	TRUE	ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
Treprostinil	FALSE	[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1
Tretinoin	FALSE	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
Triamcinolone	FALSE	[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
Triamterene	FALSE	NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1
Triazolam	TRUE	CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12
Trichlormethiazide	FALSE	NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
Tridihexethyl	FALSE	CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1
Trifluoperazine	TRUE	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
Triflupromazine	FALSE	CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F
Trifluridine	FALSE	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F
Triflusal	FALSE	
Trihexyphenidyl	TRUE	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
Trilostane	FALSE	[H][C@]12O[C@]11CC[C@@]3([H])[C@]4([H])CC[C@H](O)[C@@]4(C)CC[C@]3([H])[C@@]1(C)CC(C#N)=C2O
Trimeprazine	FALSE	CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12
Trimethadione	FALSE	CN1C(=O)OC(C)(C)C1=O
Trimethaphan	FALSE	O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
Trimethobenzamide	TRUE	COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
Trimethoprim	FALSE	COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC
Trimetrexate	FALSE	COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
Trimipramine	TRUE	CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
Trioxsalen	FALSE	CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
Tripelennamine	FALSE	CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1
Triprolidine	FALSE	CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
Trisalicylate-choline	FALSE	[Mg++].C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O
Troleandomycin	FALSE	CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
Tropicamide	FALSE	CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1
Trospium	TRUE	OC(C(=O)OC1CC2CCC(C1)[N+]21CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
Trovafloxacin	FALSE	[H][C@@]12CN(C[C@]1([H])C2N)C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C(O)=O
Tubocurarine	FALSE	[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CCN1C)C2=C6)=C(O)C=C5)=CC(OC)=C4O)C=C3
Tyloxapol	FALSE	
Tymazoline	FALSE	CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1
Udenafil	FALSE	CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C
Uracil mustard	FALSE	ClCCN(CCCl)C1=CNC(=O)NC1=O
Urofollitropin	FALSE	
Urokinase	FALSE	
Ursodeoxycholic acid	FALSE	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
Valaciclovir	FALSE	CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O
Valganciclovir	FALSE	CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O
Valproic Acid	TRUE	CCCC(CCC)C(O)=O
Valrubicin	FALSE	CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C2=C(C1)C(O)=C1C(=O)C3=C(C(=O)C1=C2O)C(OC)=CC=C3
Valsartan	FALSE	CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O
Vancomycin	FALSE	CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
Vandetanib	FALSE	COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1
Vapreotide	FALSE	CC(C)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(CSSCC(NC1=O)C(=O)NC(CC1=CC2=CC=CC=C2N1)C(N)=O)NC(=O)C(N)CC1=CC=CC=C1
Vardenafil	FALSE	CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1
Varenicline	TRUE	[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21
Vasopressin	FALSE	
Vecuronium	FALSE	[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1
Velaglucerase alfa	FALSE	
Vemurafenib	FALSE	CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
Venlafaxine	TRUE	COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1
Verapamil	FALSE	COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
Verteporfin	FALSE	COC(=O)CCC1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(CCC(O)=O)=C5C)C(C=C)=C4C)C2=CC=C([C@@H](C(=O)OC)[C@@]32C)C(=O)OC)=C1C
Vidarabine	FALSE	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
Vigabatrin	TRUE	NC(CCC(O)=O)C=C
Vilazodone	TRUE	NC(=O)C1=CC2=C(O1)C=CC(=C2)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1
Vildagliptin	FALSE	OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N
Vinblastine	FALSE	[H][C@@]12N(C)C3=C(C=C(C(OC)=C3)[C@]3(C[C@@H]4CN(C[C@](O)(CC)C4)CCC4=C3NC3=CC=CC=C43)C(=O)OC)[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H]
Vincristine	FALSE	[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
Vindesine	FALSE	[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C)[C@@]1([H])[C@](O)([C@H](O)[C@]2(CC)C=CC3)C(N)=O)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC
Vinorelbine	FALSE	[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC
Vismodegib	FALSE	CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1
Vitamin A	FALSE	CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
Vitamin C	FALSE	[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Vitamin E	FALSE	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
Voacamine	FALSE	[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC
Voglibose	FALSE	OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
Voriconazole	FALSE	C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
Vorinostat	FALSE	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1
Warfarin	FALSE	CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
Xanthophyll	FALSE	C\C(\C=C\C=C(/C)\C=C\C1C(C)=CC(O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CC(O)CC1(C)C
Ximelagatran	FALSE	CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1
Xylometazoline	FALSE	CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C
Yohimbine	FALSE	[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
Zafirlukast	FALSE	COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C
Zalcitabine	FALSE	NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1
Zaleplon	TRUE	CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N
Zanamivir	FALSE	[H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO
Zidovudine	FALSE	CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
Zileuton	FALSE	CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
Zinc	FALSE	[Zn]
Ziprasidone	TRUE	ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1
Zoledronate	FALSE	OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
Zolmitriptan	TRUE	CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12
Zolpidem	TRUE	CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1
Zonisamide	TRUE	NS(=O)(=O)CC1=NOC2=CC=CC=C12
